[2025-07-15 13:04:40,660 | root | INFO]: Daemon process with PID: 3316
[2025-07-15 13:06:01,737 | root | INFO]: Running target function target
[2025-07-15 13:06:01,738 | root | INFO]: Arguments: ()
[2025-07-15 13:06:01,738 | root | INFO]: Keyword arguments: {}
[2025-07-15 13:06:01,738 | root | INFO]: Target function is running

[2025-07-15 13:06:04,748 | root | INFO]: Running target function target
[2025-07-15 13:06:04,748 | root | INFO]: Arguments: ()
[2025-07-15 13:06:04,748 | root | INFO]: Keyword arguments: {}
[2025-07-15 13:06:04,749 | root | INFO]: Target function is running

[2025-07-15 13:06:07,763 | root | INFO]: Running target function target
[2025-07-15 13:06:07,763 | root | INFO]: Arguments: ()
[2025-07-15 13:06:07,763 | root | INFO]: Keyword arguments: {}
[2025-07-15 13:06:07,763 | root | INFO]: Target function is running

[2025-07-15 13:06:10,780 | root | INFO]: Running target function target
[2025-07-15 13:06:10,780 | root | INFO]: Arguments: ()
[2025-07-15 13:06:10,780 | root | INFO]: Keyword arguments: {}
[2025-07-15 13:06:10,780 | root | INFO]: Target function is running

[2025-07-15 13:06:13,789 | root | INFO]: Running target function target
[2025-07-15 13:06:13,789 | root | INFO]: Arguments: ()
[2025-07-15 13:06:13,789 | root | INFO]: Keyword arguments: {}
[2025-07-15 13:06:13,789 | root | INFO]: Target function is running

[2025-07-15 13:06:16,800 | root | INFO]: Running target function target
[2025-07-15 13:06:16,800 | root | INFO]: Arguments: ()
[2025-07-15 13:06:16,800 | root | INFO]: Keyword arguments: {}
[2025-07-15 13:06:16,800 | root | INFO]: Target function is running

[2025-07-15 13:06:18,856 | root | INFO]: Connection from ('127.0.0.1', 63463)
[2025-07-15 13:06:18,857 | root | INFO]: Received command: stop
[2025-07-15 13:06:18,857 | root | INFO]: Stopping daemon
